,,,
," Paridad PEN / CLP
1 PEN = 261,87 CLP ",,
,,,
,,,
,,,
Date, Price ,% VaR,% Acum
25/4/2017," $ 203,97 ","1,00524908%","16,12297182%"
26/4/2017," $ 204,56 ","0,28925822%","16,45886707%"
27/4/2017," $ 204,31 ","-0,12221353%","16,31653857%"
28/4/2017," $ 205,20 ","0,43561255%","16,82322801%"
1/5/2017," $ 205,19 ","-0,00487329%","16,81753487%"
2/5/2017," $ 205,80 ","0,29728544%","17,16481640%"
3/5/2017," $ 205,75 ","-0,02429543%","17,13635070%"
4/5/2017," $ 205,61 ","-0,06804374%","17,05664674%"
5/5/2017," $ 205,59 ","-0,00972715%","17,04526046%"
8/5/2017," $ 206,53 ","0,45722068%","17,58041560%"
9/5/2017," $ 206,25 ","-0,13557352%","17,42100769%"
10/5/2017," $ 204,36 ","-0,91636364%","16,34500427%"
11/5/2017," $ 204,50 ","0,06850656%","16,42470823%"
12/5/2017," $ 205,30 ","0,39119804%","16,88015941%"
15/5/2017," $ 204,53 ","-0,37506089%","16,44178765%"
16/5/2017," $ 204,35 ","-0,08800665%","16,33931113%"
17/5/2017," $ 204,89 ","0,26425251%","16,64674068%"
18/5/2017," $ 205,09 ","0,09761335%","16,76060347%"
19/5/2017," $ 204,33 ","-0,37056902%","16,32792485%"
22/5/2017," $ 204,67 ","0,16639749%","16,52149160%"
23/5/2017," $ 205,65 ","0,47881956%","17,07941930%"
24/5/2017," $ 205,82 ","0,08266472%","17,17620268%"
25/5/2017," $ 204,75 ","-0,51987173%","16,56703672%"
26/5/2017," $ 205,39 ","0,31257631%","16,93139767%"
29/5/2017," $ 205,44 ","0,02434393%","16,95986336%"
30/5/2017," $ 205,71 ","0,13142523%","17,11357814%"
31/5/2017," $ 205,83 ","0,05833455%","17,18189582%"
1/6/2017," $ 205,51 ","-0,15546810%","16,99971534%"
2/6/2017," $ 204,86 ","-0,31628631%","16,62966126%"
5/6/2017," $ 204,82 ","-0,01952553%","16,60688870%"
6/6/2017," $ 204,79 ","-0,01464701%","16,58980928%"
7/6/2017," $ 204,79 ","0,00000000%","16,58980928%"
8/6/2017," $ 203,53 ","-0,61526442%","15,87247367%"
9/6/2017," $ 203,03 ","-0,24566403%","15,58781668%"
12/6/2017," $ 201,75 ","-0,63044870%","14,85909479%"
13/6/2017," $ 201,81 ","0,02973978%","14,89325363%"
14/6/2017," $ 201,82 ","0,00495516%","14,89894677%"
15/6/2017," $ 203,08 ","0,62431870%","15,61628238%"
16/6/2017," $ 203,12 ","0,01969667%","15,63905494%"
19/6/2017," $ 202,06 ","-0,52185900%","15,03558212%"
20/6/2017," $ 202,89 ","0,41076908%","15,50811272%"
21/6/2017," $ 203,36 ","0,23165262%","15,77569029%"
22/6/2017," $ 202,99 ","-0,18194335%","15,56504412%"
23/6/2017," $ 203,07 ","0,03941081%","15,61058924%"
26/6/2017," $ 203,17 ","0,04924410%","15,66752064%"
27/6/2017," $ 203,80 ","0,31008515%","16,02618844%"
28/6/2017," $ 204,09 ","0,14229637%","16,19128950%"
29/6/2017," $ 204,62 ","0,25968935%","16,49302590%"
30/6/2017," $ 204,45 ","-0,08308083%","16,39624253%"
3/7/2017," $ 203,36 ","-0,53313769%","15,77569029%"
4/7/2017," $ 203,73 ","0,18194335%","15,98633646%"
5/7/2017," $ 204,56 ","0,40740195%","16,45886707%"
6/7/2017," $ 204,63 ","0,03421979%","16,49871904%"
7/7/2017," $ 205,10 ","0,22968284%","16,76629661%"
10/7/2017," $ 204,81 ","-0,14139444%","16,60119556%"
11/7/2017," $ 204,77 ","-0,01953030%","16,57842300%"
12/7/2017," $ 203,94 ","-0,40533281%","16,10589240%"
13/7/2017," $ 203,81 ","-0,06374424%","16,03188158%"
14/7/2017," $ 202,41 ","-0,68691428%","15,23484202%"
17/7/2017," $ 203,39 ","0,48416580%","15,79276971%"
18/7/2017," $ 202,12 ","-0,62441615%","15,06974096%"
19/7/2017," $ 201,69 ","-0,21274490%","14,82493595%"
20/7/2017," $ 201,28 ","-0,20328226%","14,59151722%"
21/7/2017," $ 200,42 ","-0,42726550%","14,10190720%"
24/7/2017," $ 200,90 ","0,23949706%","14,37517791%"
25/7/2017," $ 199,99 ","-0,45296167%","13,85710219%"
26/7/2017," $ 198,33 ","-0,83004150%","12,91204099%"
27/7/2017," $ 199,97 ","0,82690465%","13,84571591%"
28/7/2017," $ 201,50 ","0,76511477%","14,71676630%"
31/7/2017," $ 200,45 ","-0,52109181%","14,11898662%"
1/8/2017," $ 201,91 ","0,72836119%","14,95018503%"
2/8/2017," $ 201,11 ","-0,39621614%","14,49473385%"
3/8/2017," $ 200,43 ","-0,33812342%","14,10760034%"
4/8/2017," $ 200,51 ","0,03991418%","14,15314546%"
7/8/2017," $ 201,08 ","0,28427510%","14,47765443%"
8/8/2017," $ 200,20 ","-0,43763676%","13,97665813%"
9/8/2017," $ 199,63 ","-0,28471528%","13,65214916%"
10/8/2017," $ 199,51 ","-0,06011121%","13,58383148%"
11/8/2017," $ 199,22 ","-0,14535612%","13,41873043%"
14/8/2017," $ 200,09 ","0,43670314%","13,91403359%"
15/8/2017," $ 199,89 ","-0,09995502%","13,80017079%"
16/8/2017," $ 199,03 ","-0,43023663%","13,31056077%"
17/8/2017," $ 199,53 ","0,25121841%","13,59521776%"
18/8/2017," $ 199,36 ","-0,08520022%","13,49843439%"
21/8/2017," $ 198,49 ","-0,43639647%","13,00313123%"
22/8/2017," $ 197,95 ","-0,27205401%","12,69570168%"
23/8/2017," $ 197,87 ","-0,04041425%","12,65015656%"
24/8/2017," $ 197,08 ","-0,39925203%","12,20039852%"
25/8/2017," $ 195,96 ","-0,56829714%","11,56276687%"
28/8/2017," $ 194,01 ","-0,99510104%","10,45260461%"
29/8/2017," $ 193,16 ","-0,43812175%","9,96868773%"
30/8/2017," $ 194,96 ","0,93186995%","10,99345289%"
31/8/2017," $ 192,84 ","-1,08740254%","9,78650726%"
1/9/2017," $ 193,27 ","0,22298278%","10,03131227%"
4/9/2017," $ 192,94 ","-0,17074559%","9,84343866%"
5/9/2017," $ 192,65 ","-0,15030579%","9,67833760%"
6/9/2017," $ 191,12 ","-0,79418635%","8,80728722%"
7/9/2017," $ 189,86 ","-0,65927166%","8,08995161%"
8/9/2017," $ 191,91 ","1,07974297%","9,25704526%"
11/9/2017," $ 192,75 ","0,43770517%","9,73526900%"
12/9/2017," $ 192,60 ","-0,07782101%","9,64987190%"
13/9/2017," $ 193,46 ","0,44652129%","10,13948192%"
14/9/2017," $ 192,82 ","-0,33081774%","9,77512098%"
15/9/2017," $ 192,17 ","-0,33710196%","9,40506689%"
18/9/2017," $ 192,62 ","0,23416766%","9,66125818%"
19/9/2017," $ 192,71 ","0,04672412%","9,71249644%"
20/9/2017," $ 191,49 ","-0,63307561%","9,01793339%"
21/9/2017," $ 192,27 ","0,40733198%","9,46199829%"
22/9/2017," $ 192,58 ","0,16123160%","9,63848562%"
25/9/2017," $ 193,10 ","0,27001766%","9,93452889%"
26/9/2017," $ 194,20 ","0,56965303%","10,56077427%"
27/9/2017," $ 195,05 ","0,43769310%","11,04469115%"
28/9/2017," $ 194,65 ","-0,20507562%","10,81696556%"
29/9/2017," $ 196,05 ","0,71923966%","11,61400512%"
2/10/2017," $ 195,16 ","-0,45396583%","11,10731568%"
3/10/2017," $ 193,97 ","-0,60975610%","10,42983205%"
4/10/2017," $ 193,88 ","-0,04639893%","10,37859379%"
5/10/2017," $ 192,76 ","-0,57767691%","9,74096214%"
6/10/2017," $ 193,77 ","0,52396763%","10,31596926%"
9/10/2017," $ 193,58 ","-0,09805439%","10,20779960%"
10/10/2017," $ 192,85 ","-0,37710507%","9,79220040%"
11/10/2017," $ 192,34 ","-0,26445424%","9,50185027%"
12/10/2017," $ 192,03 ","-0,16117292%","9,32536294%"
13/10/2017," $ 191,88 ","-0,07811279%","9,23996584%"
16/10/2017," $ 190,97 ","-0,47425474%","8,72189012%"
17/10/2017," $ 191,68 ","0,37178614%","9,12610305%"
18/10/2017," $ 193,15 ","0,76690317%","9,96299459%"
19/10/2017," $ 193,36 ","0,10872379%","10,08255053%"
20/10/2017," $ 194,21 ","0,43959454%","10,56646741%"
23/10/2017," $ 195,62 ","0,72601823%","11,36920011%"
24/10/2017," $ 195,39 ","-0,11757489%","11,23825790%"
25/10/2017," $ 194,70 ","-0,35313987%","10,84543126%"
26/10/2017," $ 195,94 ","0,63687725%","11,55138059%"
27/10/2017," $ 195,81 ","-0,06634684%","11,47736977%"
30/10/2017," $ 196,80 ","0,50559216%","12,04099061%"
31/10/2017," $ 195,80 ","-0,50813008%","11,47167663%"
1/11/2017," $ 194,52 ","-0,65372829%","10,74295474%"
2/11/2017," $ 194,31 ","-0,10795805%","10,62339880%"
3/11/2017," $ 195,50 ","0,61242345%","11,30088244%"
6/11/2017," $ 195,54 ","0,02046036%","11,32365500%"
7/11/2017," $ 195,66 ","0,06136852%","11,39197267%"
8/11/2017," $ 194,59 ","-0,54686701%","10,78280672%"
9/11/2017," $ 194,56 ","-0,01541703%","10,76572730%"
10/11/2017," $ 194,81 ","0,12849507%","10,90805579%"
13/11/2017," $ 194,21 ","-0,30799240%","10,56646741%"
14/11/2017," $ 194,82 ","0,31409299%","10,91374893%"
15/11/2017," $ 194,45 ","-0,18991890%","10,70310276%"
16/11/2017," $ 194,23 ","-0,11313962%","10,57785369%"
17/11/2017," $ 193,36 ","-0,44792257%","10,08255053%"
20/11/2017," $ 196,62 ","1,68597435%","11,93851409%"
21/11/2017," $ 196,08 ","-0,27464144%","11,63108454%"
22/11/2017," $ 195,80 ","-0,14279886%","11,47167663%"
23/11/2017," $ 196,17 ","0,18896834%","11,68232280%"
24/11/2017," $ 195,86 ","-0,15802620%","11,50583547%"
27/11/2017," $ 197,18 ","0,67395078%","12,25732992%"
28/11/2017," $ 198,30 ","0,56800893%","12,89496157%"
29/11/2017," $ 199,11 ","0,40847201%","13,35610589%"
30/11/2017," $ 200,26 ","0,57757019%","14,01081697%"
1/12/2017," $ 200,23 ","-0,01498053%","13,99373755%"
4/12/2017," $ 200,49 ","0,12985067%","14,14175918%"
5/12/2017," $ 201,94 ","0,72322809%","14,96726445%"
6/12/2017," $ 202,17 ","0,11389522%","15,09820666%"
7/12/2017," $ 202,53 ","0,17806796%","15,30315969%"
8/12/2017," $ 202,62 ","0,04443786%","15,35439795%"
11/12/2017," $ 202,82 ","0,09870694%","15,46826075%"
12/12/2017," $ 202,25 ","-0,28103737%","15,14375178%"
13/12/2017," $ 199,80 ","-1,21137206%","13,74893254%"
14/12/2017," $ 197,00 ","-1,40140140%","12,15485340%"
15/12/2017," $ 193,30 ","-1,87817259%","10,04839169%"
18/12/2017," $ 189,67 ","-1,87790998%","7,98178195%"
19/12/2017," $ 189,20 ","-0,24779881%","7,71420438%"
20/12/2017," $ 189,74 ","0,28541226%","8,02163393%"
21/12/2017," $ 190,07 ","0,17392221%","8,20950754%"
22/12/2017," $ 192,43 ","1,24164781%","9,55308853%"
25/12/2017," $ 192,45 ","0,01039339%","9,56447481%"
26/12/2017," $ 191,15 ","-0,67550013%","8,82436664%"
27/12/2017," $ 190,24 ","-0,47606592%","8,30629092%"
28/12/2017," $ 189,81 ","-0,22603028%","8,06148591%"
29/12/2017," $ 190,09 ","0,14751594%","8,22089382%"
1/1/2018," $ 190,09 ","0,00000000%","8,22089382%"
2/1/2018," $ 187,65 ","-1,28360250%","6,83176772%"
3/1/2018," $ 188,61 ","0,51159073%","7,37830914%"
4/1/2018," $ 188,72 ","0,05832140%","7,44093367%"
5/1/2018," $ 188,63 ","-0,04768970%","7,38969542%"
8/1/2018," $ 188,34 ","-0,15374013%","7,22459436%"
9/1/2018," $ 188,86 ","0,27609642%","7,52063763%"
10/1/2018," $ 188,94 ","0,04235942%","7,56618275%"
11/1/2018," $ 188,21 ","-0,38636604%","7,15058355%"
12/1/2018," $ 187,73 ","-0,25503427%","6,87731284%"
15/1/2018," $ 187,87 ","0,07457519%","6,95701679%"
16/1/2018," $ 189,16 ","0,68664502%","7,69143182%"
17/1/2018," $ 189,06 ","-0,05286530%","7,63450043%"
18/1/2018," $ 188,38 ","-0,35967418%","7,24736692%"
19/1/2018," $ 189,10 ","0,38220618%","7,65727299%"
22/1/2018," $ 188,34 ","-0,40190375%","7,22459436%"
23/1/2018," $ 189,42 ","0,57343103%","7,83945346%"
24/1/2018," $ 187,68 ","-0,91859360%","6,84884714%"
25/1/2018," $ 186,55 ","-0,60208866%","6,20552235%"
26/1/2018," $ 187,56 ","0,54140981%","6,78052946%"
29/1/2018," $ 187,77 ","0,11196417%","6,90008540%"
30/1/2018," $ 188,72 ","0,50593812%","7,44093367%"
31/1/2018," $ 187,28 ","-0,76303518%","6,62112155%"
1/2/2018," $ 186,16 ","-0,59803503%","5,98348989%"
2/2/2018," $ 187,32 ","0,62311990%","6,64389411%"
5/2/2018," $ 186,19 ","-0,60324578%","6,00056931%"
6/2/2018," $ 184,81 ","-0,74117837%","5,21491603%"
7/2/2018," $ 184,38 ","-0,23267139%","4,97011102%"
8/2/2018," $ 184,62 ","0,13016596%","5,10674637%"
9/2/2018," $ 184,70 ","0,04333225%","5,15229149%"
12/2/2018," $ 182,99 ","-0,92582566%","4,17876459%"
13/2/2018," $ 182,72 ","-0,14754905%","4,02504981%"
14/2/2018," $ 182,09 ","-0,34478984%","3,66638201%"
15/2/2018," $ 182,80 ","0,38991707%","4,07059493%"
16/2/2018," $ 182,57 ","-0,12582057%","3,93965272%"
19/2/2018," $ 183,12 ","0,30125431%","4,25277541%"
20/2/2018," $ 183,12 ","0,00000000%","4,25277541%"
21/2/2018," $ 182,99 ","-0,07099170%","4,17876459%"
22/2/2018," $ 182,38 ","-0,33335155%","3,83148306%"
23/2/2018," $ 181,73 ","-0,35639873%","3,46142898%"
26/2/2018," $ 180,92 ","-0,44571617%","3,00028466%"
27/2/2018," $ 182,11 ","0,65774928%","3,67776829%"
28/2/2018," $ 182,14 ","0,01647356%","3,69484771%"
1/3/2018," $ 182,71 ","0,31294609%","4,01935668%"
2/3/2018," $ 183,86 ","0,62941273%","4,67406775%"
5/3/2018," $ 184,07 ","0,11421734%","4,79362368%"
6/3/2018," $ 184,62 ","0,29879937%","5,10674637%"
7/3/2018," $ 185,41 ","0,42790597%","5,55650441%"
8/3/2018," $ 186,07 ","0,35596786%","5,93225164%"
9/3/2018," $ 184,84 ","-0,66104154%","5,23199545%"
12/3/2018," $ 185,23 ","0,21099329%","5,45402790%"
13/3/2018," $ 184,90 ","-0,17815689%","5,26615428%"
14/3/2018," $ 184,93 ","0,01622499%","5,28323370%"
15/3/2018," $ 185,65 ","0,38933651%","5,69313977%"
16/3/2018," $ 186,08 ","0,23161864%","5,93794478%"
19/3/2018," $ 186,34 ","0,13972485%","6,08596641%"
20/3/2018," $ 186,87 ","0,28442632%","6,38770282%"
21/3/2018," $ 185,84 ","-0,55118532%","5,80130942%"
22/3/2018," $ 188,19 ","1,26452863%","7,13919727%"
23/3/2018," $ 188,73 ","0,28694405%","7,44662681%"
26/3/2018," $ 188,06 ","-0,35500450%","7,06518645%"
27/3/2018," $ 187,96 ","-0,05317452%","7,00825505%"
28/3/2018," $ 187,15 ","-0,43094275%","6,54711073%"
29/3/2018," $ 187,19 ","0,02137323%","6,56988329%"
30/3/2018," $ 187,11 ","-0,04273733%","6,52433817%"
2/4/2018," $ 187,59 ","0,25653359%","6,79760888%"
3/4/2018," $ 187,14 ","-0,23988486%","6,54141759%"
4/4/2018," $ 186,99 ","-0,08015390%","6,45602050%"
5/4/2018," $ 187,22 ","0,12300123%","6,58696271%"
6/4/2018," $ 186,80 ","-0,22433501%","6,34785084%"
9/4/2018," $ 186,64 ","-0,08565310%","6,25676060%"
10/4/2018," $ 185,31 ","-0,71260180%","5,49957301%"
11/4/2018," $ 184,92 ","-0,21045815%","5,27754056%"
12/4/2018," $ 185,08 ","0,08652390%","5,36863080%"
13/4/2018," $ 184,90 ","-0,09725524%","5,26615428%"
16/4/2018," $ 184,96 ","0,03244997%","5,30031312%"
17/4/2018," $ 185,30 ","0,18382353%","5,49387987%"
18/4/2018," $ 184,70 ","-0,32379924%","5,15229149%"
19/4/2018," $ 185,02 ","0,17325393%","5,33447196%"
20/4/2018," $ 185,16 ","0,07566750%","5,41417592%"
23/4/2018," $ 186,48 ","0,71289695%","6,16567037%"
24/4/2018," $ 185,27 ","-0,64886315%","5,47680046%"
25/4/2018," $ 186,72 ","0,78264155%","6,30230572%"
26/4/2018," $ 186,31 ","-0,21958012%","6,06888699%"
27/4/2018," $ 187,37 ","0,56894423%","6,67235981%"
30/4/2018," $ 188,65 ","0,68314031%","7,40108170%"
1/5/2018," $ 188,74 ","0,04770739%","7,45231995%"
2/5/2018," $ 188,97 ","0,12186076%","7,58326217%"
3/5/2018," $ 188,99 ","0,01058369%","7,59464845%"
4/5/2018," $ 190,32 ","0,70374094%","8,35183604%"
7/5/2018," $ 192,04 ","0,90374107%","9,33105608%"
8/5/2018," $ 192,93 ","0,46344512%","9,83774552%"
9/5/2018," $ 192,62 ","-0,16068004%","9,66125818%"
10/5/2018," $ 190,72 ","-0,98639809%","8,57956163%"
11/5/2018," $ 190,30 ","-0,22021812%","8,34044976%"
14/5/2018," $ 192,08 ","0,93536521%","9,35382864%"
15/5/2018," $ 193,09 ","0,52582257%","9,92883575%"
16/5/2018," $ 193,36 ","0,13983117%","10,08255053%"
17/5/2018," $ 193,30 ","-0,03103020%","10,04839169%"
18/5/2018," $ 193,91 ","0,31557165%","10,39567321%"
21/5/2018," $ 194,10 ","0,09798360%","10,50384287%"
22/5/2018," $ 190,89 ","-1,65378671%","8,67634500%"
23/5/2018," $ 190,81 ","-0,04190895%","8,63079989%"
24/5/2018," $ 191,99 ","0,61841623%","9,30259038%"
25/5/2018," $ 191,15 ","-0,43752279%","8,82436664%"
28/5/2018," $ 190,62 ","-0,27726916%","8,52263023%"
29/5/2018," $ 192,18 ","0,81838212%","9,41076003%"
30/5/2018," $ 191,93 ","-0,13008638%","9,26843154%"
31/5/2018," $ 192,75 ","0,42723910%","9,73526900%"
1/6/2018," $ 193,02 ","0,14007782%","9,88898377%"
4/6/2018," $ 193,22 ","0,10361621%","10,00284657%"
5/6/2018," $ 193,92 ","0,36228134%","10,40136635%"
6/6/2018," $ 192,48 ","-0,74257426%","9,58155423%"
7/6/2018," $ 193,40 ","0,47797174%","10,10532309%"
8/6/2018," $ 193,15 ","-0,12926577%","9,96299459%"
11/6/2018," $ 193,95 ","0,41418587%","10,41844577%"
12/6/2018," $ 194,96 ","0,52075277%","10,99345289%"
13/6/2018," $ 193,92 ","-0,53344276%","10,40136635%"
14/6/2018," $ 194,57 ","0,33518977%","10,77142044%"
15/6/2018," $ 192,86 ","-0,87886108%","9,79789354%"
18/6/2018," $ 194,33 ","0,76221093%","10,63478508%"
19/6/2018," $ 195,01 ","0,34992024%","11,02191859%"
20/6/2018," $ 195,42 ","0,21024563%","11,25533732%"
21/6/2018," $ 195,49 ","0,03582028%","11,29518930%"
22/6/2018," $ 195,32 ","-0,08696097%","11,19840592%"
25/6/2018," $ 195,31 ","-0,00511980%","11,19271278%"
26/6/2018," $ 196,18 ","0,44544570%","11,68801594%"
27/6/2018," $ 197,44 ","0,64226731%","12,40535155%"
28/6/2018," $ 198,28 ","0,42544571%","12,88357529%"
29/6/2018," $ 199,10 ","0,41355659%","13,35041275%"
2/7/2018," $ 200,14 ","0,52235058%","13,94249929%"
3/7/2018," $ 197,71 ","-1,21415009%","12,55906633%"
4/7/2018," $ 198,02 ","0,15679531%","12,73555366%"
5/7/2018," $ 199,70 ","0,84839915%","13,69200114%"
6/7/2018," $ 200,11 ","0,20530796%","13,92541987%"
9/7/2018," $ 198,55 ","-0,77957124%","13,03729007%"
10/7/2018," $ 198,08 ","-0,23671619%","12,76971250%"
11/7/2018," $ 199,14 ","0,53513732%","13,37318531%"
12/7/2018," $ 198,43 ","-0,35653309%","12,96897239%"
13/7/2018," $ 199,06 ","0,31749231%","13,32764019%"
16/7/2018," $ 199,06 ","0,00000000%","13,32764019%"
17/7/2018," $ 199,83 ","0,38681804%","13,76601196%"
18/7/2018," $ 199,62 ","-0,10508933%","13,64645602%"
19/7/2018," $ 202,76 ","1,57298868%","15,43410191%"
20/7/2018," $ 201,73 ","-0,50798974%","14,84770851%"
23/7/2018," $ 201,91 ","0,08922818%","14,95018503%"
24/7/2018," $ 199,89 ","-1,00044574%","13,80017079%"
25/7/2018," $ 197,46 ","-1,21566862%","12,41673783%"
26/7/2018," $ 197,87 ","0,20763699%","12,65015656%"
27/7/2018," $ 196,81 ","-0,53570526%","12,04668375%"
30/7/2018," $ 195,34 ","-0,74691327%","11,20979220%"
31/7/2018," $ 194,85 ","-0,25084468%","10,93082835%"
1/8/2018," $ 196,68 ","0,93918399%","11,97267293%"
2/8/2018," $ 197,21 ","0,26947326%","12,27440934%"
3/8/2018," $ 197,10 ","-0,05577810%","12,21178480%"
6/8/2018," $ 197,87 ","0,39066464%","12,65015656%"
7/8/2018," $ 196,89 ","-0,49527468%","12,09222886%"
8/8/2018," $ 197,44 ","0,27934380%","12,40535155%"
9/8/2018," $ 197,92 ","0,24311183%","12,67862226%"
10/8/2018," $ 199,41 ","0,75282943%","13,52690009%"
13/8/2018," $ 200,93 ","0,76224863%","14,39225733%"
14/8/2018," $ 201,43 ","0,24884288%","14,67691432%"
15/8/2018," $ 201,21 ","-0,10921908%","14,55166524%"
16/8/2018," $ 202,15 ","0,46717360%","15,08682038%"
17/8/2018," $ 201,68 ","-0,23250062%","14,81924281%"
20/8/2018," $ 202,09 ","0,20329234%","15,05266154%"
21/8/2018," $ 201,63 ","-0,22762136%","14,79077711%"
22/8/2018," $ 201,62 ","-0,00495958%","14,78508397%"
23/8/2018," $ 202,81 ","0,59021922%","15,46256761%"
24/8/2018," $ 200,59 ","-1,09462058%","14,19869058%"
27/8/2018," $ 200,54 ","-0,02492647%","14,17022488%"
28/8/2018," $ 201,35 ","0,40390944%","14,63136920%"
29/8/2018," $ 202,86 ","0,74993792%","15,49103330%"
30/8/2018," $ 205,62 ","1,36054422%","17,06233988%"
31/8/2018," $ 206,43 ","0,39393055%","17,52348420%"
3/9/2018," $ 206,95 ","0,25190137%","17,81952747%"
4/9/2018," $ 208,60 ","0,79729403%","18,75889553%"
5/9/2018," $ 206,81 ","-0,85810163%","17,73982351%"
6/9/2018," $ 206,74 ","-0,03384749%","17,69997153%"
7/9/2018," $ 207,72 ","0,47402535%","18,25789923%"
10/9/2018," $ 208,97 ","0,60177162%","18,96954170%"
11/9/2018," $ 209,00 ","0,01435613%","18,98662112%"
12/9/2018," $ 206,97 ","-0,97129187%","17,83091375%"
13/9/2018," $ 205,84 ","-0,54597285%","17,18758896%"
14/9/2018," $ 207,51 ","0,81130976%","18,13834330%"
17/9/2018," $ 207,32 ","-0,09156185%","18,03017364%"
18/9/2018," $ 206,90 ","-0,20258538%","17,79106177%"
19/9/2018," $ 205,87 ","-0,49782504%","17,20466837%"
20/9/2018," $ 202,39 ","-1,69038714%","15,22345574%"
21/9/2018," $ 202,49 ","0,04940956%","15,28038713%"
24/9/2018," $ 203,89 ","0,69139217%","16,07742670%"
25/9/2018," $ 201,80 ","-1,02506253%","14,88756049%"
26/9/2018," $ 200,73 ","-0,53022795%","14,27839453%"
27/9/2018," $ 200,06 ","-0,33378170%","13,89695417%"
28/9/2018," $ 199,18 ","-0,43986804%","13,39595787%"
1/10/2018," $ 199,15 ","-0,01506175%","13,37887845%"
2/10/2018," $ 199,67 ","0,26110972%","13,67492172%"
3/10/2018," $ 199,72 ","0,02504132%","13,70338742%"
4/10/2018," $ 202,87 ","1,57720809%","15,49672644%"
5/10/2018," $ 203,44 ","0,28096811%","15,82123541%"
8/10/2018," $ 204,39 ","0,46696815%","16,36208369%"
9/10/2018," $ 204,70 ","0,15167083%","16,53857102%"
10/10/2018," $ 206,68 ","0,96726917%","17,66581270%"
11/10/2018," $ 205,23 ","-0,70156764%","16,84030743%"
12/10/2018," $ 203,88 ","-0,65779857%","16,07173356%"
15/10/2018," $ 202,71 ","-0,57386698%","15,40563621%"
16/10/2018," $ 200,86 ","-0,91263381%","14,35240535%"
17/10/2018," $ 202,05 ","0,59245245%","15,02988898%"
18/10/2018," $ 202,86 ","0,40089087%","15,49103330%"
19/10/2018," $ 204,07 ","0,59647047%","16,17990322%"
22/10/2018," $ 204,84 ","0,37732151%","16,61827498%"
23/10/2018," $ 204,56 ","-0,13669205%","16,45886707%"
24/10/2018," $ 206,72 ","1,05592491%","17,68858525%"
25/10/2018," $ 205,79 ","-0,44988390%","17,15912326%"
26/10/2018," $ 205,43 ","-0,17493561%","16,95417022%"
29/10/2018," $ 206,79 ","0,66202599%","17,72843723%"
30/10/2018," $ 206,19 ","-0,29014943%","17,38684885%"
31/10/2018," $ 206,50 ","0,15034677%","17,56333618%"
1/11/2018," $ 204,59 ","-0,92493947%","16,47594648%"
2/11/2018," $ 204,17 ","-0,20528863%","16,23683461%"
5/11/2018," $ 201,82 ","-1,15100162%","14,89894677%"
6/11/2018," $ 201,90 ","0,03963928%","14,94449189%"
7/11/2018," $ 200,97 ","-0,46062407%","14,41502989%"
8/11/2018," $ 201,41 ","0,21893815%","14,66552804%"
9/11/2018," $ 203,04 ","0,80929447%","15,59350982%"
12/11/2018," $ 203,76 ","0,35460993%","16,00341588%"
13/11/2018," $ 204,62 ","0,42206517%","16,49302590%"
14/11/2018," $ 201,53 ","-1,51011631%","14,73384572%"
15/11/2018," $ 199,16 ","-1,17600357%","13,38457159%"
16/11/2018," $ 198,59 ","-0,28620205%","13,06006262%"
19/11/2018," $ 198,39 ","-0,10071001%","12,94619983%"
20/11/2018," $ 198,60 ","0,10585211%","13,06575576%"
21/11/2018," $ 197,47 ","-0,56898288%","12,42243097%"
22/11/2018," $ 197,90 ","0,21775460%","12,66723598%"
23/11/2018," $ 199,67 ","0,89439111%","13,67492172%"
26/11/2018," $ 200,30 ","0,31552061%","14,03358952%"
27/11/2018," $ 199,91 ","-0,19470794%","13,81155707%"
28/11/2018," $ 200,11 ","0,10004502%","13,92541987%"
29/11/2018," $ 198,37 ","-0,86952176%","12,93481355%"
30/11/2018," $ 198,64 ","0,13610929%","13,08852832%"
3/12/2018," $ 197,96 ","-0,34232783%","12,70139482%"
4/12/2018," $ 198,37 ","0,20711255%","12,93481355%"
5/12/2018," $ 199,21 ","0,42345113%","13,41303729%"
6/12/2018," $ 200,19 ","0,49194318%","13,97096499%"
7/12/2018," $ 200,35 ","0,07992407%","14,06205522%"
10/12/2018," $ 201,46 ","0,55403045%","14,69399374%"
11/12/2018," $ 203,49 ","1,00764420%","15,84970111%"
12/12/2018," $ 202,02 ","-0,72239422%","15,01280956%"
13/12/2018," $ 203,66 ","0,81180081%","15,94648449%"
14/12/2018," $ 204,28 ","0,30442895%","16,29945915%"
17/12/2018," $ 206,09 ","0,88603877%","17,32991745%"
18/12/2018," $ 206,19 ","0,04852249%","17,38684885%"
19/12/2018," $ 206,15 ","-0,01939958%","17,36407629%"
20/12/2018," $ 206,44 ","0,14067427%","17,52917734%"
21/12/2018," $ 206,49 ","0,02422011%","17,55764304%"
24/12/2018," $ 205,84 ","-0,31478522%","17,18758896%"
25/12/2018," $ 205,84 ","0,00000000%","17,18758896%"
26/12/2018," $ 205,78 ","-0,02914885%","17,15343012%"
27/12/2018," $ 206,93 ","0,55884926%","17,80814119%"
28/12/2018," $ 205,78 ","-0,55574349%","17,15343012%"
31/12/2018," $ 206,03 ","0,12148897%","17,29575861%"
1/1/2019," $ 206,03 ","0,00000000%","17,29575861%"
2/1/2019," $ 206,93 ","0,43682959%","17,80814119%"
